,order_id,customer_id,order_date,product_category,product_price,quantity,payment_method,delivery_status,city,state,zipcode,product_id,discount_applied,order_value,review_rating,return_requested
320,a1d20ebc-5aa3-492a-8c88-b9d8ab12fb53,a5bad885-95bf-4b5a-aeae-b35c84060a4a,2025-04-01,Clothing,138.81,4,Credit Card,Returned,South Stevenbury,Illinois,16680,29819c85-961a-4004-bf81-596c2d5eb056,0.12,488.61,3.0,False
321,37cf8025-6a44-4a90-be0a-5a5679009c61,3934e03c-38df-407f-b14a-51398e924aa1,2024-07-18,Home,70.08,3,Cash on Delivery,Delivered,Valeriefurt,Mississippi,81141,35d81f0d-c9ae-4630-8922-6414bd0c9cf5,0.03,203.93,5.0,False
322,8066b49b-b1d7-42a0-bd25-cefb7a0a02ba,a25df068-7846-4f56-a87c-817e8e850b2f,2025-04-22,Electronics,32.41,3,Debit Card,Delivered,Chapmanland,Pennsylvania,38388,63d07bf2-46fd-4411-8df2-7ceb1dbe873d,0.0,97.23,1.0,True
323,f55b2e5c-a6ed-4ac0-be22-e1b751783032,0b738648-f0eb-4870-ae0b-e868e5a9ff7e,2024-12-06,Sports,154.29,3,Net Banking,Delivered,Jensenmouth,Georgia,61629,6b1e95f4-f42e-46df-8d72-4ef16605af32,0.26,342.52,4.0,False
324,248f4a25-4cd8-4f24-b1a8-c9c60f6ab75b,44413f73-8782-4b13-9f19-99a7fba66f02,2024-08-04,Sports,134.75,1,Cash on Delivery,Returned,Johnsonfurt,Ohio,51383,334b7967-9aea-458b-9aae-fed69b568930,0.02,132.06,3.0,False
325,e32866d3-0d6a-48b0-beda-9ab9bec60ffe,cb4ff2e2-182c-439b-8019-41f14a90a0b7,2025-05-18,Beauty,230.79,3,Credit Card,Delivered,Lake Amanda,Vermont,91479,89e72e1f-3d7f-4234-979b-514a00ae873d,0.09,630.06,4.0,False
326,5afb9565-068a-4c38-b739-076a9f032cdc,6d384bd8-46c8-4642-bdd8-2bab05733f5b,2025-02-03,Clothing,343.22,2,Cash on Delivery,Delivered,Bradleyburgh,Texas,77560,f0a6d650-f31d-49dc-b59e-0b6138218348,0.2,549.15,4.0,False
327,fe2d9d1d-e377-4008-a416-59c078b61daf,40473f98-b7b3-4a30-a3d9-36bf0a1ee938,2024-12-28,Beauty,349.33,4,Credit Card,Cancelled,Brandtport,California,19687,31d6aec9-6ade-44f0-ab29-9300264faddf,0.25,1047.99,4.0,False
328,fa999f9b-86de-4365-98a2-30de02969326,8be015fc-d1df-426b-8ad6-ae8a7a5fc0bb,2024-09-23,Electronics,145.34,2,Net Banking,Cancelled,Sotoside,Alabama,79454,1f21b2f0-1d0b-4468-a92a-f79e4ff11ab3,0.1,261.61,4.0,False
329,14d4dad6-ddfa-4808-afd8-643211035083,c175de4b-7901-4563-b200-e63ad5700b5a,2024-12-29,Books,193.06,2,Net Banking,Delivered,New Nicholas,California,98459,21c395e7-e46d-47c6-857e-cf1714cff0cc,0.2,308.9,4.0,True
330,ecb3d561-bdf0-4015-b305-ee95afb120f4,56243f64-87b9-4b78-9469-d5227b592d5e,2024-08-03,Clothing,94.67,4,Cash on Delivery,Returned,Littleville,Iowa,97680,0823c854-e61c-410c-bd17-9a825948c4c3,0.14,325.66,5.0,False
331,5c7cbc62-01a4-47a1-a526-4961ab4414ae,6c511441-79d7-405a-afde-15eca7b4913b,2025-03-08,Electronics,395.33,4,Cash on Delivery,Delivered,West Garyfurt,Oregon,50273,156f2a9d-5345-450b-b0ac-aa4d8cda1da0,0.02,1549.69,4.0,True
332,00f520f4-9ef1-4846-9dbc-24fd0a8aa1e4,9f3176c0-468b-4b70-8b6e-6609f5b9cc00,2025-01-29,Beauty,33.14,2,Debit Card,Pending,Kathrynborough,West Virginia,27622,740e309e-681e-49d2-a6f7-840d09029111,0.12,58.33,5.0,False
333,a3ef802e-df86-43ce-8534-32cdffeb5d5f,126bbdd7-f8d1-4d15-a017-68c509c0fbd4,2024-08-26,Books,350.01,2,Cash on Delivery,Delivered,Johnstad,Idaho,59555,ab15cef7-67ea-4482-94a8-6251018af66a,0.01,693.02,5.0,True
334,e695f8ba-ba23-48fe-8ae3-02f3b31e9be8,37448afb-3023-43be-ba6d-7a7e16706465,2025-04-28,Books,390.45,4,Net Banking,Pending,Lake Joseph,Maine,69323,5c96a363-05f2-48e3-97cc-b9383702c2fc,0.29,1108.88,5.0,False
335,92a651d7-c069-4542-a403-97213a082921,a51e940c-d74a-4e60-a432-e35d461e3ae9,2025-03-28,Electronics,389.82,3,PayPal,Returned,West Sean,Arkansas,91953,74a8b3ba-7da1-4230-a0ff-7147dc013142,0.23,900.48,5.0,False
336,6f1bdd07-1aff-41ae-b0f2-c48549b564fb,898b7301-a7e9-4a80-bd99-ff2c50f0bf57,2024-07-12,Books,133.41,2,Debit Card,Pending,East Mollyberg,Kansas,44776,4047dfa4-673d-4497-a73e-73c915f59f71,0.1,240.14,2.0,False
337,62565a95-5487-45c3-b762-6f4975fd3537,67b89976-8b15-4458-acc5-2234d8a7019f,2024-06-30,Books,190.04,4,Credit Card,Cancelled,Riveraview,New Hampshire,10141,a713f1e7-e755-4f86-8960-f47be7158ccc,0.07,706.95,3.0,False
338,a5e3a719-6bf5-4dfd-94a8-762b2b12c92c,1698f0e4-836c-499b-be48-6b653a6301f5,2025-02-11,Home,295.86,3,Debit Card,Cancelled,Pamelastad,Missouri,99065,58ec1c01-036f-453c-bd62-66ea521c3ba7,0.12,781.07,5.0,False
339,25e4979d-6f6d-4f79-affe-2554e5aef699,035da456-5dbb-4a03-83c2-b7da05dcb25e,2024-06-28,Electronics,140.05,4,Credit Card,Returned,Lake Amy,Alabama,16804,15a7eac3-dcc0-44e3-87cd-6af60d91bf14,0.09,509.78,2.0,False
340,25c29b6a-b575-4c6e-aee8-4bcb7281b8a9,798246e6-66f4-4cdb-8ee9-bb102e1fee2b,2024-10-12,Home,188.57,2,Credit Card,Delivered,West Fernando,Maine,70938,727f56ee-8beb-4c14-ad6d-015e1df529fd,0.11,335.65,3.0,False
341,35783f66-2114-42d6-90ea-1324862f78e1,e4f78188-ab8b-4683-a51b-95d40f633fda,2024-09-30,Electronics,102.54,1,Credit Card,Pending,Irwinland,Connecticut,54210,1017a9a8-5b3e-4997-a01c-fac92f07457a,0.28,73.83,2.0,False
342,596305b3-71b2-41e4-afd3-b9f2e90f79f8,c2ef4084-ce86-494b-9d46-3576b07607d1,2025-03-23,Sports,232.63,3,Debit Card,Delivered,Port Kenneth,West Virginia,52758,62b1890f-1299-4490-bea7-66000575bc4e,0.12,614.14,2.0,True
343,6d62e40c-638d-421a-bbc5-9e92ca1209ad,4e538609-1f92-454b-bb98-c8d5988d3b07,2024-12-17,Home,27.08,1,Credit Card,Cancelled,Jennaville,South Dakota,9712,4b21cd8d-7dc2-44ad-9caa-790a0354af09,0.22,21.12,4.0,False
344,bad3116b-63b8-4897-bdf0-fe6bce8d75f2,ab2d8221-fbf7-4de9-a20f-e45525453a55,2024-09-13,Electronics,400.9,3,Credit Card,Pending,Jacobfort,Mississippi,31168,712479fd-7104-417e-9275-0dd0af0a5e41,0.05,1142.56,3.0,False
345,707421d4-3239-404b-8bab-5b51385c5fdc,db293525-a997-4816-ab81-487fb2205194,2024-12-07,Books,43.09,3,Cash on Delivery,Pending,New Rebekahstad,Illinois,41481,ec19f7db-ba77-4773-872f-e5e008afbdb0,0.16,108.59,3.0,False
346,b5c25d42-9626-48c4-b44a-f454f0a61c5e,b8849fbd-52e0-44e5-b821-22aa7cc6485f,2025-01-01,Sports,261.82,1,Debit Card,Cancelled,Lamborough,Florida,89595,99bdaa70-3a69-470e-a68d-a4dd22e05663,0.15,222.55,4.0,False
347,0884fd16-636a-4f8c-a7e3-f52c0cbf404d,2b6f7720-f090-4b4a-9159-ed0dd9a0c080,2025-02-10,Books,156.87,2,Net Banking,Cancelled,East Adam,Alaska,59607,c8bb1de4-e190-41ae-9869-4f0dc309fff0,0.18,257.27,4.0,False
348,defa7864-15ac-45c3-a217-cf253be95767,e532f186-5803-41dd-a322-948f3fed4eaa,2024-08-31,Beauty,290.88,2,Credit Card,Returned,West Glenn,Minnesota,99716,72feb187-4203-491c-989f-16f47902bc7b,0.2,465.41,3.0,False
349,be3feafd-0e96-4d9b-9d15-8e442fcf3b87,2bf9da1e-fc2e-4c12-9e69-8cbd517f6437,2025-05-01,Clothing,479.92,2,Cash on Delivery,Cancelled,Garciaview,Iowa,94875,3ecc39d5-011b-4c79-8f08-4a019e546af5,0.26,710.28,3.0,False
350,3baa17f9-2c62-4ac3-ad70-27cfa358cb1d,61db8e69-be10-4ce5-a80d-f4f99370f048,2024-11-02,Electronics,324.56,4,Debit Card,Returned,Mathisburgh,Minnesota,50499,73de2fb5-1218-44f5-8c1b-b69208440e5b,0.07,1207.36,2.0,False
351,162d5c72-9ccd-4e1f-8c2a-bdaa9c5c11eb,d87302dc-53a1-455c-8b1d-fd4755621de1,2025-03-26,Electronics,22.5,2,Net Banking,Pending,East Larry,New Hampshire,78508,bdd1ebb8-4670-408d-8c4a-c4dfced01887,0.11,40.05,3.0,False
352,c061c99b-831a-452a-9e6c-8762b475e15e,6852c598-d0b8-44d1-8af5-7da2beb0656e,2024-11-08,Beauty,218.05,4,PayPal,Pending,West Miguelfurt,West Virginia,86642,d6585cbc-472a-48e4-89f4-0f857278f48a,0.02,854.76,3.0,False
353,e2091f49-e0a1-4d2b-857c-799848d002be,146068ab-e01c-489d-b176-0ea02498d554,2024-09-05,Books,257.46,3,Debit Card,Returned,Dawnport,Kentucky,85003,1de4bbe6-8de0-4c7b-bbf0-f4d37623f309,0.19,625.63,5.0,False
354,0dcf035b-7552-46e8-a953-a1155a62ddc4,621570db-4dcc-4dcb-b032-378fa6d79654,2024-11-26,Books,270.41,2,PayPal,Pending,Crystalland,North Carolina,29152,590b1d66-b354-4f56-b5f2-02c7bbba39b7,0.28,389.39,1.0,False
355,aa66b464-8420-48d9-b261-d0d2a1c2d9bf,b1d0261e-f260-4be5-866e-3924320919da,2025-05-04,Clothing,342.29,3,Debit Card,Cancelled,Amandamouth,New Hampshire,10276,f82c5858-ba94-44f0-8264-7f33c0bd5cf6,0.12,903.65,4.0,False
356,8c141838-f468-40a2-a604-e5aff4db1c1e,38a1508d-706f-4d4a-8409-220985946349,2024-12-31,Clothing,142.41,3,Credit Card,Cancelled,Clarkfurt,Utah,81781,d040cd4a-06f1-496b-922e-3cd2cb038bbe,0.29,303.33,4.0,False
357,6e3c18c9-ef1f-40a3-bc02-ba67ee04bdde,f7023321-a90a-4843-82bb-c6354e48ce3c,2025-02-02,Beauty,68.79,4,Cash on Delivery,Cancelled,Jessicafort,Nebraska,89778,ea90e2be-7088-408e-8dcc-64d443fbdfd4,0.18,225.63,,False
358,413770e2-7d7d-41f5-b460-d20d94b9cdb5,4ad9ef2e-e94f-41b2-8f74-544302483212,2024-08-06,Home,199.37,3,Cash on Delivery,Delivered,West Janetfort,Mississippi,52323,4da671be-9a16-43f4-a572-119ef75a0212,0.06,562.22,5.0,True
359,56525ce0-3725-4d0c-b9c4-5c38b440ffe0,dab7a2c2-0028-4474-900d-16ea9dc0a98f,2024-07-12,Clothing,478.42,1,Cash on Delivery,Delivered,Guymouth,Maryland,51668,ddceb62a-bf92-4789-8350-1691bb2addd3,0.16,401.87,4.0,False
360,0d742256-0b36-43cd-8acf-eba4441030ae,f9405fc1-9998-4c29-bcce-2fd20fc98aa3,2025-01-27,Electronics,97.63,1,Credit Card,Cancelled,Ryanfurt,South Carolina,46022,dd325cfd-d295-449c-8518-1810263e46dd,0.19,79.08,3.0,False
361,4a30f7cd-00fd-4c23-998c-a3b429b10823,5ca87882-54d9-459b-83c8-fd273d95edb7,2025-05-19,Books,452.47,2,PayPal,Returned,Jennyberg,Arkansas,58967,ea6b4f56-e731-48c8-a99d-160130850260,0.2,723.95,1.0,False
362,104dff66-23f1-467e-81d3-4690a795ac54,158f522c-c95e-4d57-99c6-d80fdfa149a3,2024-09-12,Books,274.18,4,Debit Card,Delivered,West Raymondside,Michigan,72936,5aa507bc-9a9a-439b-9ba5-f75cf2abc127,0.19,888.34,2.0,True
363,38dfe76b-ae35-4290-ad80-ab08c963d148,e237c5d9-e076-4fcc-85a2-6b0e83f2eddc,2025-02-16,Books,231.17,3,Cash on Delivery,Returned,Stewartborough,Colorado,57598,e3df8e6d-8402-4421-9bf2-b083a2cd6edb,0.06,651.9,5.0,False
364,8ec9ea98-6581-4934-9bcf-b1c4f87e3560,058c4c3d-47be-46e8-95bc-077c94ebdc26,2024-11-26,Clothing,441.61,2,Cash on Delivery,Cancelled,North Jennifer,North Carolina,64846,a8669b6e-3cc9-441c-b569-2ab6595b8b83,0.06,830.23,,False
365,315e8080-7425-44e9-b891-aef5ebe0572c,cbea2c1f-0f2f-47b0-a2dd-df28f9dded0c,2024-10-10,Books,232.01,4,PayPal,Cancelled,Antoniohaven,New Hampshire,90789,519b19da-91e9-47c4-8195-f7c36c17586d,0.07,863.08,4.0,False
366,9b3a0c89-1a32-4148-9bba-c83856e9b78d,df909777-e566-4a4d-b429-6e6011a82989,2024-09-02,Books,363.46,1,Cash on Delivery,Pending,Timothymouth,Nebraska,41871,d9b36178-af5f-466d-be42-36099a06e83b,0.22,283.5,4.0,False
367,51abf5e5-cb77-4e24-95eb-3a3de2014a45,13896d5f-e051-4913-957e-71ee8d05f9d4,2024-10-05,Clothing,202.52,4,Debit Card,Delivered,Gonzalezburgh,Idaho,36579,e97e3a8e-1caf-469f-ab43-0a9f9289ff0e,0.15,688.57,4.0,False
368,e4bacd78-74ab-49fc-8930-d17952ab793f,44c00c31-bb8c-459b-9713-e4d3cb1cdc43,2024-08-10,Clothing,452.5,1,PayPal,Pending,Jasminestad,Texas,63424,45278be9-2b16-415d-83db-cb03fbaa5885,0.2,362.0,4.0,False
369,85a1282a-0761-485b-8168-705a533c9a31,c90da7ab-5836-4021-a50f-33c8f4c0153a,2024-08-14,Books,346.56,4,Debit Card,Delivered,South Deborahshire,Missouri,15402,67944219-d248-408d-8d6d-0dd1798f447d,0.24,1053.54,1.0,False
370,14827a89-5e63-44c6-b0ac-79dd0b5aafef,a4e8f069-e7f8-4a1d-94a7-ef30a0327140,2024-09-28,Electronics,351.31,4,Credit Card,Cancelled,Port David,Tennessee,89425,c87dd3ac-941c-409a-a72a-ac6c632819de,0.17,1166.35,3.0,False
371,5882e3bb-8646-46c1-9eb4-e6c435a7c6ed,6ffef3e8-018f-44bb-980b-f4573ef8aea6,2024-10-30,Sports,167.22,1,Credit Card,Delivered,West Wesley,New Mexico,66808,4f9f05ee-5c77-44bf-ac1a-392c68ea8f6b,0.14,143.81,3.0,True
372,4053b188-339d-48f5-9658-b1b33012ae1c,bf0f959f-6d83-4b04-970b-1a6d8bb05656,2024-07-25,Home,379.61,3,Credit Card,Returned,Justinside,Wisconsin,34167,cd6d152d-330e-43fd-a204-400257e79bc7,0.12,1002.17,,False
373,4d236555-bc50-44ac-baa1-72acac33f644,767bf585-627a-41fe-afdb-d44c65c22565,2024-08-08,Books,319.85,1,PayPal,Returned,Paulburgh,Arizona,64708,2e2204fe-22dd-47a2-ace6-80efab9d0031,0.16,268.67,1.0,False
374,6279d944-dc28-47c6-8453-98134fee7144,015a50ba-86d3-4bfe-9de4-5628ad100cbf,2024-11-03,Clothing,123.81,4,Debit Card,Delivered,Lake Amandafort,Pennsylvania,79952,6482d04d-d914-4590-a8ad-ecb6b008353c,0.04,475.43,4.0,False
375,df39ccaa-580c-49fc-bb69-e69041300879,1d1a9ea3-adc7-4c54-82b3-7a4b711e02d4,2025-03-05,Electronics,84.47,1,Net Banking,Pending,Lindseyburgh,Florida,69214,df966eaa-c4ff-4c05-8b54-bd0b3cfef02b,0.24,64.2,3.0,False
376,4e49df56-0b64-4acd-bd6e-2667b6651d6e,f0706a79-7d86-4e66-92f9-3f995be5e6a4,2025-05-14,Home,399.21,2,Credit Card,Returned,Maciasfurt,Nebraska,25446,9aee0d55-ea6a-457c-b217-a1448cdd1abf,0.27,582.85,1.0,False
377,025b7c5f-1284-49d7-8d4e-2753ef26a5b7,6517f74f-8714-401f-a3c8-49a655ad61b9,2025-05-27,Beauty,479.79,2,PayPal,Pending,Stewarttown,New Jersey,28521,df30e3e6-602f-4d17-8e48-219693c43d1a,0.24,729.28,3.0,False
378,702dc88a-b97f-43bb-becc-040c75ff93f0,88bfb76d-19e4-4320-a0f8-0d5de7f3cac1,2025-04-23,Beauty,231.78,2,Cash on Delivery,Delivered,Sandersbury,Idaho,87592,fa79bc39-2d7e-44a0-aa91-cb06bbb73cb5,0.25,347.67,2.0,False
379,6980b561-cf1a-4cc1-aaca-38110c26e5d9,6933d3c0-2df9-4eae-8026-9a2c9fd8c2ea,2025-03-09,Sports,297.54,2,Net Banking,Pending,Colestad,Arkansas,50661,3f216723-6d66-402a-bf2d-797b74a9a56f,0.25,446.31,1.0,False
380,70aaf525-75e4-47dd-be5b-637dfa98c115,ea76264d-d236-453d-a460-37c0ec5e9c01,2025-05-11,Sports,429.57,1,Net Banking,Pending,Bartlettland,Minnesota,77551,10e2a27b-d00b-45ed-9b74-ae89d61f7038,0.05,408.09,4.0,False
381,3dbba3af-14db-4d22-95ea-e9d21e3d59d0,088affd2-f3f8-46ad-985c-7b8c67b340cf,2025-01-13,Clothing,231.33,1,Net Banking,Delivered,Jonathanside,Alabama,53894,e380d403-9905-4e71-9f45-dc3729ddbba5,0.3,161.93,1.0,True
382,275f275c-c3f3-474d-9386-1b58194665d3,289cd17d-9c0c-4dda-bdff-c6cc0eb96dcb,2024-11-24,Beauty,476.18,3,PayPal,Pending,Joneston,Texas,22059,91bb466a-eb0f-46cb-80c8-ad7d7a1b9041,0.2,1142.83,1.0,False
383,36a5be06-eb52-4e01-a25e-651269fcbef0,f6ecd320-ca5a-458d-add7-10035aa3cdad,2024-07-27,Electronics,290.0,1,Credit Card,Delivered,Gilltown,Arkansas,39190,bde24521-9d2d-4bab-b4c2-f8208fd718c2,0.13,252.3,3.0,True
384,d16903f2-13bf-49fe-9cdd-9f6c70cdc4a8,f6c958fe-4a6e-4dde-b50e-37a7feafe5b2,2025-04-17,Clothing,411.28,2,Net Banking,Cancelled,Pattersonmouth,Ohio,78614,e4274a08-c9f6-4fd7-bc18-4d92748ea95e,0.27,600.47,2.0,False
385,e2f88051-c13c-4688-8f1b-5be16d4ba69c,b66da8e3-a713-42e3-bba6-90739da63119,2025-04-08,Books,454.88,3,Cash on Delivery,Delivered,Port Aaronfort,Nebraska,91220,340ff2a1-236c-4c33-ae1e-83e9b001254b,0.17,1132.65,3.0,True
386,f57b8a92-0a12-43b3-a4fc-0dbad44f85e7,a71619e6-4c66-4c0f-86ff-4b76500f9914,2024-09-02,Home,408.68,3,Debit Card,Returned,West Ericaborough,Georgia,3814,3edded80-7fe3-49b1-87ab-693ac72d0ef1,0.3,858.23,3.0,False
387,38553ac8-7d71-4591-bfee-2fc72e2dffdf,2c5f4867-f22c-460d-9d02-833319e86575,2025-06-07,Electronics,83.91,4,Debit Card,Returned,New Thomasfurt,Iowa,52977,94f30ae3-89f8-4d12-bf20-d83084034e29,0.23,258.44,2.0,False
388,476c4878-deff-4d7a-9728-525620ca35ab,75333dba-b391-4ab7-8960-17247e7c6aec,2024-11-02,Electronics,316.3,1,Net Banking,Cancelled,Jenniferstad,Indiana,92140,41695f45-71d2-4216-8851-69e86e1e95fa,0.11,281.51,4.0,False
389,fea2a33a-51d1-4bcd-9a23-754bef38d426,5e83e541-4492-4c12-ae81-81f8c958a770,2024-11-07,Electronics,202.22,1,Debit Card,Pending,Port Michaelfort,Arizona,34319,60092f95-838d-485e-b484-a510a872a13d,0.22,157.73,4.0,False
390,e64ddd91-8e9b-485e-9b77-0deb6f51ea78,3f33296d-5f7e-494a-81cf-843631cc32bb,2024-08-25,Home,36.04,3,Net Banking,Returned,South Jack,Maryland,48282,5f21be04-c128-434e-8bd8-a3f809cdd095,0.22,84.33,4.0,False
391,c9fe6036-8a83-4fc8-9c2e-55624916e844,fe4e460f-875d-42e3-a3b9-c7bd9c1fdb59,2024-08-25,Beauty,214.9,4,Credit Card,Returned,Stephanieton,Utah,90984,e2de3165-c4cc-45ff-8cf3-299b077ed04a,0.09,782.24,5.0,False
392,c707e77b-4bf0-4e53-b608-8c973380dcfc,cacc0bf0-fb9f-4a0b-b4b3-72841d915117,2024-11-15,Sports,133.05,3,Net Banking,Pending,Wademouth,New Jersey,3543,13dfeaa6-bd9d-4994-a206-e4bc1e4925bb,0.27,291.38,1.0,False
393,764ab510-9acb-4588-8397-d4127118bb71,4ed41517-d922-46b5-a213-3ac2fd3c0dcd,2025-05-24,Home,425.27,3,PayPal,Returned,Gabriellastad,Kentucky,15885,9a56d30b-4a89-4f59-b52a-53e1e2fd740f,0.04,1224.78,1.0,False
394,45c596d4-42d0-4ba3-a265-2c9e89421c6d,c984912c-6b53-4f56-879f-4a6e2b96d0ed,2024-09-21,Sports,21.49,1,PayPal,Delivered,North Brenda,Utah,95413,6e6a718e-f9d1-4a4e-b66f-3938192dc015,0.11,19.13,4.0,False
395,9d683a9e-1e65-4ac1-843d-2c473b56735e,5f6e3974-fd02-43cd-9d6d-d706ce60296b,2025-02-09,Sports,479.7,2,PayPal,Pending,Port Toni,Georgia,29829,e7c4ddf7-2d3a-4603-a993-b2ad475e5222,0.19,777.11,3.0,False
396,2c2df3c2-1951-4f87-b63f-83c6c89309e9,9430efd1-2d92-432d-b54a-b5b69dd516b4,2025-03-25,Clothing,180.91,4,Net Banking,Pending,East Lori,Alabama,73958,38a6a075-5565-4f8b-8bb6-61b9ca431a44,0.14,622.33,,False
397,37d316a4-3faf-4217-aa27-241fbb9e5a02,31fc4728-4bc1-4248-a815-9dd7e7801601,2024-08-10,Home,181.57,3,Net Banking,Delivered,Bradleyport,Washington,64220,ef3fc9c9-3d2e-4dd1-a70e-295ebe1a63ef,0.2,435.77,3.0,True
398,ff4533fe-bc6f-46ac-a139-d15d48d8b9ef,44827928-a915-4dd4-8f8b-7281d0ae95b4,2024-06-30,Home,13.08,1,Cash on Delivery,Delivered,Cynthiaside,Indiana,69008,e64f175d-46a0-4fdc-8be2-911e483b5c32,0.3,9.16,3.0,True
399,89181ba3-bdee-4231-81a6-009ea8dce886,5000f27b-9b72-42e6-a35b-8ec058375c8a,2025-05-14,Home,96.69,4,Debit Card,Pending,Fuentesport,Vermont,4775,c4a796fc-4961-4cb7-98e1-efde86a8c79a,0.02,379.02,5.0,False
400,0cbdc014-dbed-442e-ada3-13e783e9973b,b3876d10-99de-4bc5-99d0-2e406037a3a7,2024-11-01,Electronics,203.62,3,Debit Card,Delivered,Port Anthonychester,Idaho,64843,39825285-d50e-4924-bc24-bf74bcbd5430,0.23,470.36,4.0,True
401,45c190a8-a52b-40ce-a27b-585f1f2de275,e532e5b9-b7db-4aff-9bb0-f5bbc86a22fb,2025-03-26,Sports,465.0,1,Debit Card,Delivered,Pageville,Illinois,8904,8333d594-0a16-4585-a109-ff299e9f2548,0.25,348.75,1.0,True
402,908e0372-bcbe-4a42-b89d-3fda1e454241,c6cdc9e8-b82b-418b-ab4e-648694f4c7e0,2025-03-03,Sports,54.31,4,Net Banking,Pending,East Alexismouth,Wisconsin,41628,7921be19-87dc-42e7-90c1-f1c5db49aed8,0.08,199.86,1.0,False
403,b76fc5b2-acc5-42df-bac4-9efa5be12d09,ef773245-60ac-457b-9cec-53a1cdb4b13e,2024-06-23,Clothing,472.92,1,Cash on Delivery,Cancelled,Port Rachael,Oregon,7073,3f4bdb6c-ad87-4a2c-9d55-397eb993c118,0.08,435.09,4.0,False
404,483c1a4e-a91d-42cd-8bf0-6f64b4178592,ccc6de1f-b0ee-461b-8935-d6cf3486312b,2024-09-23,Home,435.4,1,Debit Card,Pending,South Dawn,West Virginia,82992,90942d1c-9fac-49a0-917f-407b41b45851,0.13,378.8,3.0,False
405,e6cd3595-d4f0-465d-bd68-17b638b80611,e54b9b00-a87f-4de4-bd93-094a35609f2a,2024-12-13,Home,229.81,1,Credit Card,Returned,Colemanmouth,South Dakota,22381,f41c519e-3427-46c7-b8ae-28201ccd1b51,0.12,202.23,4.0,False
406,4eb98768-84a5-41c3-9095-e4973d798f0b,81fc446b-5658-48ef-86f4-d4babc9b805a,2024-10-16,Books,166.72,3,Debit Card,Delivered,Hernandezbury,Michigan,5951,aac9bae3-367b-43e3-b9b7-0a0c3acdd2c0,0.15,425.14,4.0,True
407,5f89d54d-3bcd-4aec-93ca-8c05acb5959f,3fee6277-bf90-44b9-8e87-e8503a65b6e2,2025-04-28,Electronics,120.21,2,PayPal,Delivered,Pamelaside,Maine,63462,a39a7b6a-5b9a-45d2-abc9-6bfa752f60c4,0.06,225.99,1.0,False
408,9501e917-496d-427b-baf2-f402a0e624f1,b69da0da-c0f4-47a4-bdb4-aa2cf9a31bd2,2025-02-01,Home,309.16,3,Debit Card,Delivered,Port Molly,Iowa,63945,c74ec20f-801c-4e35-bf19-046fe7e5b93a,0.15,788.36,1.0,False
409,03f7ba05-cf4b-4315-a325-4d812bdfb727,f54c01fd-7a0b-4b39-bde6-3c4fdf333f14,2025-04-08,Sports,21.37,3,Credit Card,Returned,Martinezberg,Massachusetts,97379,a7781e88-4fc5-4a1d-bf4f-790e72860674,0.24,48.72,5.0,False
410,5df2e073-53f0-4099-813d-d49a8d99743c,2234c048-1c0e-44d7-8307-fd763fe6fd18,2025-05-22,Beauty,12.73,2,Debit Card,Pending,Jessicabury,North Dakota,34188,bde0b13a-3e0f-4015-ba48-68151b50b3dd,0.26,18.84,2.0,False
411,cfdef303-0679-4b47-a283-453695decd6e,c5def2ff-4577-489b-bbc1-73c7265c2480,2024-08-19,Books,217.25,1,Cash on Delivery,Pending,New James,Maryland,37898,50210fb1-9d51-451f-80ee-c22e833df55e,0.2,173.8,4.0,False
412,27be0381-6544-497d-a078-9f97213c121c,c74ab14c-20f4-4b5e-9128-f896c838435a,2025-03-20,Beauty,38.7,2,Debit Card,Pending,East Tommyburgh,Kansas,22088,4ddf34db-73d6-4954-9415-66ee3b187d46,0.09,70.43,5.0,False
413,fdc12930-82ae-452f-ad40-76bcf9cb2ee8,f9ec2ba7-0aba-42c0-91ab-d170ffa5dcb1,2025-06-09,Clothing,129.71,3,Credit Card,Cancelled,Johnsontown,Mississippi,94037,9baeb115-2ae6-45e9-8da4-e96103c9b419,0.26,287.96,,False
414,34dd7624-c3d9-43b0-a2b5-6be11392a255,b5c4a0e4-9348-442d-aed8-6de191d5a041,2025-02-07,Beauty,114.47,1,Net Banking,Returned,Lisaburgh,Wisconsin,81478,7d9250d9-efc3-4fe3-afec-3229bf217cb0,0.13,99.59,5.0,False
415,7f2a2e65-c659-4f7f-aa45-5fc7c80cb483,601a57ec-2a7d-402c-a019-4c32806a5ab8,2024-09-04,Books,130.33,3,Debit Card,Delivered,Gregorymouth,Colorado,11272,40ea9a4e-0d46-46fc-80ad-32d52d06b6e8,0.07,363.62,5.0,True
416,f8247e70-b219-4ff3-846a-c0d691ca9f9e,0a508313-d91d-45a8-9f0b-2a7076ee73db,2025-05-13,Home,69.87,4,Net Banking,Delivered,Johnview,Colorado,37371,c1328988-5537-40d6-bdd2-bd3a40228050,0.04,268.3,5.0,False
417,21d32e24-bb89-4746-bc3d-a91136a52df9,a15070fe-5e66-4c1b-b7c8-01a841c2a02f,2025-02-28,Sports,10.96,1,Debit Card,Delivered,Rachelmouth,Virginia,3320,9757a722-5f43-491e-8e6d-cf8d70e45c67,0.29,7.78,1.0,False
